sentiment,review_body,product_category
-1,I wish i had read the other reviews before purchasing this product. label says that you can wash and dry normally. however  upon washing  the outer layer shrunk and the inner lining did not. the robe will now not lay flat; the fabric pulls at the edges  and results in the inner lining being revealed when the robe is tied shut. extremely disappointed. for a $100 garment  i expected much more. i wish i could return this.,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,Very pretty  romantic,Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
1,I love pajama pants by this company. i have a couple now and they are all so soft and lightweight.,Sleep
1,I absolutely love slips  and i like the grey tone of this one-and that it is not super shiny. it adds to the versatility of the slip-which i wear many ways. i wear them as under layers for long cardigans  i wear them as a real traditional slip under other dresses  and i also have been known to wear them to bed. the fabric on this one is absolutely comfortable and lightweight. i like that the fabric is cut in a babydoll format and the straps are wider (an a different color) which adds just enough,Sleep
1,This robe is exactly what i was looking for.  it's perfect for lounging around while getting ready and also good for post-shower while i'm still drying off.  it is a little shorter than it looks on the model  but that's fine for me.  only downside is that it has to be hand washed.,Sleep
1,Purchased as a gift for someone who needs to up her pj ante -- soft cute fun,Sleep
1,So cheerful and colorful! love these cozy pj pants!,Sleep
1,Retailer sleep pants are my favorite...the only sleep pants i will wear. fit is perfect. flowing shape and ultra-soft fabric feel like a little bit of luxury. first thing i put on when i get home from work!,Sleep
1,I love the design and pattern of this top. it runs big so an xs was roomy on me but still cute. the neck is wide. i returned it bc the material of the top isn't for me. the texture is too soft.,Sleep
1,I purchased these for something other than sweats to wear for a girls get away weekend. they were so comfortable and flattering  friends told me i could wear them out for dinner.    the fabric is beautiful  and i loved the way they draped. the angled cut on the legs is very cute  and something a bit different. these could be perfect for a hot summer evening dinner  because the fabric is very light and breezy. dress it up with a tank top and ballet flats and you're good to go.,Sleep
1,I'm 5'2 & the length is fine except i'd probably hem if i used for yoga/pilates. but i prefer cropped for those activities  so these are just knock a round lounge pants for me. they are thin  but not in a cheap way. i don't understand why they're called french terry became that's not what i see/feel; but they are sumptuous & soft. i like that the fold over waist part is stitched & keeps its shape. for size reference    i got the black xxs- i'm 115 lbs  athletic apple & they fit/look great & clin,Sleep
-1,Beautiful color  design and fit.  but i couldn't wait to get it off.  i don't have sensitive skin and don't recall ever putting a jacket on that felt like steel wool.,Sweaters
-1,This whole order was disappointing. the main piece i ordered was cancelled and the two remaining items - this sweater included were poorly made. there was a snag/thread hanging out in the middle of the front of the sweater - tried to tuck it in but it wouldn't stay so i'll be returning it.,Sweaters
-1,It was huge. material looked good but was too bulky. will be returning it.,Sweaters
-1,"Loved the idea of this - unfortunately  it disappointed all around. it's way too short and ran small. the fuzzy collar was also different than pictured in the stock photo and looked a bit tacky and cheap. the pricepoint is also way off the mark for this piece. usually an retailer small (5""7"" 140 lbs 32dd) but ordered a medium (small would not have fit in this piece). do not recommend.",Sweaters
-1,I wanted to love this sweater. the color is gorgeous  the pattern unusual  it is soft and warm  and would have gone with so many things. but the cut is awful. mainly the sleeves are way too big  making me look misshapen and my arms look huge. the body was a bit boxy but that would have been workable if the arms had been normal. too bad.,Sweaters
-1,Sctrachy  short  boxy  stiff.  loved the idea of this sweater  but this was not what i was hoping for,Sweaters
-1,"I'm assuming the model showing the sweater is at least 5'9""  it is slightly cropped on her   but it certainly doesn't look super cropped. i'm 5'4"" and its super cropped on me. even with high waist jeans.  also  it is incredibly itchy. i even tried it with a cami under but the itchy wool came right through the cami.  too bad  its a cute design  just needs some tweaking.",Sweaters
-1,I purchased this sweater in my usual xs  but found the silhouette to be way more tent-like than pictured on the model. the knit is pretty stiff  too  so the sweater didn't lay flat but hung on me in kind of a triangle shape. also  the sweater knit was heavier than i expected from the picture and seemed to be more of a fall weight piece. i am fairly small  but lately i'm finding that retailer pieces are huge in an xs and i have to size down to xxs. i know i'm not that tiny ... maybe this wou,Sweaters
-1,"And the bottom looks like a tutu. first  i have high tolerance for scratchy fabric but this one i could feel it even through long sleeves. there is no way i could wear something that makes my skin itch so badly. second  the peplum part is huge and looks like an exaggerated skirt. finally  the color on the ""green one"" is darker than in the picture and it does have more of a green than blue tint. back it goes.",Sweaters
0,This vest was of excellent weight but it had very little style. it was like a giant piece of felt was cut out with little thought to design or nuance. not for me.,Sweaters
0,Runs shorter than i expected.  i purchased on line but will be returning it for a larger size.,Sweaters
0,"I am a sweater girl  so i was really looking forward to this cozy-looking piece. like other reviewers  i found the fit to be very strange and not as pictured. i am 5'1"" and 107 lbs and typically wear xxsp or xsp. i ordered this in the xxsp because of the loose fit. it did not fit like the model at all. the sleeves were shorter and stuck out oddly. the length was not as long as pictured  but it would have been fine for me had the sweater not also been as wide as it was long. others suggested sizi",Sweaters
0,I love this sweater's rich color and good quality  but the fabric is very thick and heavy  the neck opening is too wide  and the length is too short to be flattering not on my tall (not model skinny) frame.,Sweaters
0,The small is huge on me and the sweater is very itchy. cute idea but not for me. i will return it.,Sweaters
0,I instantly fell in love with the graphic pattern on this drapey layering piece  and i've received compliments every time i have worn it. however i seriously considered returning it because the way the garment is cut causes it to bunch awkwardly at the sides. maybe it's still just too big--even though medium or large is my size in tops  the medium in this sweater clearly looks baggier on me than it does on the model in the photo  for instance. it is definitely not slimming  but the striking patt,Sweaters
0,"I ordered this sweater in a medium with high hopes. i'm 5'8"" and slender  but with a 36' bust  and the medium was too loose and long (sleeves fell past my wrists). i would exchange this for a small for a better fit  but the color is not the white or cream color i was expecting. the color of this sweat is more of an oatmeal - not flattering on a far-skinned blonde. i think the color would look fantastic on someone with dark hair (as it does on the girl in the photo). the texture is great and i re",Sweaters
0,This top was a disappointment for me. it was beautiful but because of the material it is made out of  it will stretch out as you wear it and not regain it's shape. it is also a little heavy for day time during summers in the south.... but the weight of it was not so much of a concern as the ability to retain its shape.,Sweaters
0,"I like the colors  material and style of this sweater but not a fan of the sizing.  the xs/s was far too short for me and the m/l was great in length but had a tremendous amount of extra volume.  i am 5'/6"" size 8.",Sweaters
1,I passed this sweater a few times during a recent visit to retailer. after striking out on several items i thought would work  i grabbed this sweater in the cream color. i loved it as soon as i put it on! it is meant to be oversized  which i love. the neck is chunky and looks good open or buttoned all the way to make a loose turtleneck. looks great with skinny jeans and booties. i went with my usual xs. great purchase!,Sweaters
1,I found this sweater to fit me just as pictured. i am 5'8''  128lbs and ordered a small. it hits length wise the same as pictured and is just as flowy with a lot of fabric. super cute with a grey top  white skinnys and brown leather sandals. love it!,Sweaters
1,Despite being batwing and sort of poncho-like  this sweater is quite flattering on. hangs just right. unique cut and soft fabric.,Sweaters
1,I purchased all three colors! this sweater is gorgeous. i love it. it's made well  all three colors are beautiful and it fits great. it's definitely true to size. i'm thrilled with this sweater. adorable!,Sweaters
1,"I agree with the other reviewer-- this is classic retailer old-style quality. the lining inside is soft to the touch and the colors are vividly magical. the only reason i am not pining for it is the odd balloon-fit of the waist. i usually choose s/m in cardigans (for ref  5'8""  135 lbs  34-b)  but even the small of this sweater-coat dwarfed me. i think it just depends what you are looking for. unique it is  and certainly lovely.",Sweaters
1,This sweater is absolutely adorable! i was worried about the layers looking too frumpy but they were not - i normally wear a size medlum (8)  but i sized down on this sweater on a gut feeling and bought a small --i didn't want it to be too loose or billowy  and it fits perfectly. will be so cute with jeans but also with skirts for work! you will be so happy you bought this one.,Sweaters
1,I love this sweater! pros: great shape (it's supposed to be a little oversized looking)  great color (i have the ivory and it's beautiful)  and fits well (the sweater looks boxy until you put it on and it flows in all the right places). the sweater is not soft. that is my only con. it looks so soft in the photos  but the sweater i received is not at all soft and cozy. it is warm. it will be great for the winter - great pair with leggings  skirts or just jeans.,Sweaters
1,"This is such a lovely piece. i usually wear a medium in moth. i am 135 pounds and 5'4"". the quality is exceptional. i highly recommend this sweater coat.",Sweaters
1,I have too many grey cardigans. i also have a lot of oversized cardis. but i had to have this one because the stitch pattern is so nice and the yarns are so soft and snuggly. how could i resist? the weave is a bit open work but it still keeps me warm & happy. it also lays in a way that doesn't make me look bulky and top heavy  which my body type already is. i feel sorry for the first reviewer who kept getting subpar sweaters. mine arrived brand new in factory cellophane. i would advise that this,Sweaters
-1,This suit is absolutely gorgeous but it really will only fit a very short waisted gal. it fit perfectly in the body and in the bust but just was not long enough for me to lift my arms up and my size c cup boobs to not pop out. i was very sad to return it :( i am a size 8 with c cup boobs and ordered it in a medium,Swim
-1,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,Swim
-1,"I'm 5' 5""  150 lbs  32dd  normally a 28p or 29p in pants. i ordered an 8 and probably should have gone with a 10. it was super unflattering?the print was overwhelming for my pale skin  it made my thin waist look larger than it really was  and rode up the inside of my thighs. i have a similar bathing suit from modcloth that's 1/3 of the price and 20x as flattering. if you have thick legs  this may not be the suit for you. i returned it--so fast.",Swim
-1,I have been dying to try a mara hoffman bathing suit  so i went for this one. unfortunately  the design of the bathing suit is not like what they sent me. the middle where the tops meets the bottom  is squared off  not like that v that it looks like in this photo. it also makes for major side boob/sagging on each side. i was very disappointed.,Swim
-1,Loved the material and the style. unfortunately  my fears came true when i received this swimsuit  and there wasn't enough support despite a review i had read. as a 36d  i thought the halter would be enough support  however  the material is too stretchy to rely on that completely. i am sad i won't be keeping this though. the material is heavenly!!!,Swim
-1,I loved the look of this top online - it had great lines. i was so disappointed when i received it.  it has zero support/lining and i'm not large chested to need a lot. it's also incredibly awkward to get on and the tie in the back is only long enough to knot it  making it even harder to get off. it was returned.,Swim
-1,I am usually a size o and ordered and xs ...due to the band in the center (not much give) it was a little difficult to shimmy over my hips but the body fit perfectly when i got passed that part. that being said the cup design is a hot mess. i am a b/c cup size and the top on this could not handle it. i felt fully exposed. i thought maybe if i went a size up i could get a little more coverage. the body felt ok on the small but the cups were still just too small. i still felt to exposed. they are,Swim
-1,I was in love with this suit from the pictures. unfortunately the top is a little too short so the peplum skirt hits right at my widest part and doesn't meet the bikini bottoms.,Swim
-1,Really cute suit but way too small up top. not enough coverage under arms and across bust.i wish retailerpolgie carried bathing suits in the stores so they can be tried on. this is the 2nd suit i have ordered that had to be returned. i wont order a bathing suit again as its just to much of a risk.,Swim
0,Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it),Swim
0,The fit on these is frustrating. with l space you almost have to try everything on first because the sizing is different from one cut to the other. i wear a 25/26 jean and a medium in this bottom still felt and looked too small.,Swim
0,This suit is so adorable! i love the retro style and the two patterns and i really wish it worked for me. the suit is comfy  seems well made and fit nicely. but  although it fit technically  i don't like the way it cuts me off at the thigh. it's not flattering for me at all.     the suit is kind of a neoprene material  so it's thicker than a normal bathing suit  so i think even though it isn't lined  it might not be see-through  but i didn't get it wet to test it out. in terms of fit  i think it,Swim
0,The top for this suit is great - i'm pretty small up top so it's rare that i find a suit that doesn't gap. however  the bottoms run so small. for reference  i'm a size 0 in dresses and 2/4 in pants. i ordered the xs and s to start  both were too small. with high hopes that i could keep this adorable suit (and well made otherwise!)  i ordered a size m bottom. they were still small. sadly  i'm giving up and returning.   only order this suit if you're super  super tiny on the bottom.,Swim
0,I love the style of this swimsuit on the model. when i purchased is i didn't realize that there was no support (wire/ padding/ lining) in the chest. the rest of the swimsuit was great but i did not like the look in the chest - it provided no support. i ended up returning it.,Swim
0,Adorable suit  super cute print and great quality  but unfortunately not as flattering as other reviewers noted. i found that the white pattern accentuated the wrong areas and the ruffle feature was a bit over-the-top. the straps are also very thin and didn't offer too much support.,Swim
0,Totally pretty but not crazy flattering. a bit wide in the hip area if you are not tall. good on sale but i wouldn't pay full price.,Swim
0,The colors and print are absolutely beautiful and i'm quite heartbroken that this suit just doesn't fit. i don't have a long torso but the v was just so plunging that i wouldn't feel comfortable leaving the backyard lounge chair in this bathing suit. no matter how much i tied the halter it still revealed a v halfway down to my naval. the strange thing is that there seemed to be too much fabric on top  lots of ruching and thicker straps than i would normally go for  and while i'm only around a b,Swim
0,This suit itself is adorable. i usually have to get a size large for length but in this case the cups are way too big. it says light padding but there is no padding. just a giant empty cup. i'm going to order the size medium.,Swim
1,This is a lovely  light coverup with a beautiful pattern  however  in the catalogue it appears blush pink when in reality it is white. the model must be wearing a pinkish swimsuit underneath the caftan giving it the allusion of being a color which it is not. i still like it enough to keep it but am disappointed that the item description did not mention this optical illusion.,Swim
1,Oh how i have searched for a mid-rise bottom that was not matronly  and finally i have found one! they cover just enough of the back without looking like my mothers bathing suit butt  and the ruched sides add just enough interest to not be boring in a solid color. and speaking of the color  the blue is beautiful. i am happy with these and hope they hold up for several years. i am 125 lbs and the small fit perfect.,Swim
1,Perfect fit and i've gotten so many compliments. i buy all my suits from here now!,Swim
1,This is a really nice suit. it fits well and is slimming with the cross waist. it's also supportive in the bust even  and maybe especially  because it doesn't have moulded cups or underwire  which allows for flexible sizing. the back rises high enough that it supports around the chest as well as from the halter straps. the straps are wide too so they don't dig in and are comfortable. the look is subtle and feminine in the black and the quality is good. it is true to size  but might run a tad lar,Swim
1,"I'm only 5'3"" so i ordered a small but i have a larger rear (size 4-6) end and bust (32dd). the small gave me plenty of room in the top. the bottom area was definitely meant for someone with a smaller butt but i don't feel over exposed or anything. the fabric on the bottom is thick which is really nice. it makes the body seem slim and keeps the white from being see through even when wet. the long sleeve design is also awesome! i have gotten numerous compliments on it. the top has an inner liner",Swim
1,I wish this came in a petite size! i'm going to do my best to add some stitches in the ruching to keep the middle taught. i'm busty (32 ddd) and the suit had plenty of coverage and lift. i will need to make additional loops in the back latch but this piece is worth all the extra work. i was surprised this worked so well for a short curvy figure. i ordered a medium.,Swim
1,I have to be honest  i wear this away from the pool more than to the pool. it is extremely lightweight and comfortable  making it the perfect loungewear to tackle this california heat  and the style is fabulous- love the hassles and beads on the ties.,Swim
1,I knew going in that it may not fit a d cup but the fabric is beautiful so i thought i'd give it a try. i wear a 36d and bought a large. it's got a clasp in the back so there's no adjustment on how it fits around which for me was too big. the triangles did not provide enough coverage  left too much side boob. the fabric was very pretty in person but thinner than i expected which also made it seem less sturdy. sadly  have to return and cancel the back-ordered bottoms. i would recommend to someone,Swim
1,"I do agree with others that the draping does sit a little funny  but its nothing that a simple tack can't fix. this suit looks incredible on  and does a good job of hiding my ""mom pooch"" while still making me feel sexy with the cutouts. also covers the chest area well.",Swim
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
-1,I have purchased a lot from retailer but lately  some of the items have been disappointing in quality.verses cost  this being one. the picture is nice but the actual blouse is nothing like this. the size was not accurate so buy a size bigger because of the sleeves.,Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,My first complaint is  this dress is pinned back so obviously in the video that when the model turns around (not all the way)  you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top  or the fabr,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,This runs small  i got the size 3 which fits like a medium  not a large. its a bit of an aline shaped knit in a beautiful saturated navy. i loved the elbow length sleeves. i have a large 34g bust and although this fit  it came to the top of my waist and i'm short-waisted. it's a great basic for someone less busty or who likes a shorter length.,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
1,This dress is so beautiful! i ordered it online and when i received it i was so pleased with how it was even better in person. the fit  the embroidery  the lovely fall colors - makes this a perfect dress all the way around!,Trend
1,I saw this online yesterday and i was in the store today to try it on. i assumed it would look average or below average on me and i could just walk away no problem. by no means am i in the financial bracket to be spending this much money on a jumpsuit  yet here i am at home wearing it as i write this review. it is surprisingly flattering. i am 5 feet tall and have a petite frame so wide leg pants never work on me  but this somehow did without making me look bulky. given my height  it comes to ab,Trend
1,This is such a fun dress to wear. i wanted something comfortable and flirty and this checked off both boxes. im typically a small size 6 but went w x-small on this one to hug the shoulders more.,Trend
1,This lovely skirt absolutely hits the mark for quality. it is a substantial weight for fall  a deep vivid blue color  and just the right length to wear with boots.  it was a trifle snug in the waist. i would have kept it anyway  but the oversized pockets stuck out on either side in an awkward way.  at this price  it just wasn't right for me.,Trend
1,This is a unique blouse and well worth a try. it is pure wool  so dry clean only. though it is wool  it is actually very thin and lightweight. i didn't find it to be scratchy.  .  i am a size xl  but in this blouse the large fit fine. the narrowest part of this blouse is the width of the shoulders  everything else is very voluminous. for this reason  it doesn't flatter my full figure; it makes me look much heavier than i am. my only options are to return it  or bring it to a local seamstress who,Trend
1,Dress is beautiful in person  light material that is excellent for summer.    this dress is not forgiving in the chest  so ladies if you bigger chested i suggest going up a size or two. i'm 5'4  145 lbs and 34ddd  i usually wear 8 or 10  this dress in a 10 made my look like i was wearing an unflattering sports bra.,Trend
1,"I am going to review this pretty much the way the person ahead of me reviewed it. first  the colors are way more vibrant in person than in the photo. there is even a lavender (which you can sort of see under the yellow stripe). it really makes it look different. second  it is monstrously huge. i am 5'3""  110 pounds and i ordered the xs and it completely swallowed me up. because of the vibrancy of the colors  it didn't blend well with my fair complexion and also  it is like a heavy sweater  not a",Trend
1,This dress was returned to my store and i was immediately drawn to it. i love absolutely anything with a full shape  and this dress has it! its cut like a circle...so ladies this dress has a lot of fabric. i'm 5'8 and wouldn't be able to wear it as a dress  but it made for an adorable tunic with leggings. the arms are a tad more fitted (though i have larger arms) which helped make the dress feel super cool and feminine. if you love a cool quirky piece  this one is a winner!,Trend
1,This easel caftan is simply amazing! the silhouette fits all sizes and shapes while providing a unique dress.,Trend
